code;description;description[el];description[en];lat;lon
11178;Platres Hospital 2;Νοσοκομείο Πάνω Πλατρών 2;Platres Hospital 2;34,8823679254265;32,8614170351251
11198;Archiep. Makariou C´ Ave. - 10th Kyperounta 1;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - 10η Κυπερούντας 1;Archiep. Makariou C´ Ave. - 10th Kyperounta 1;34,948609579414;32,9552616427959
30142;M.Stylianou 4;Οδ.Μ.Στυλιανού 4;M.Stylianou 4;34,8356885792279;32,4317116432854
21148;Oroklini Fire Station 1;Πυροσβεστικός Σταθμός Ορόκλινης 1;Oroklini Fire Station 1;34,9617170868278;33,6591391761901
21636;Archiep. Makariou C´ Ave. - Kosti Palama;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Κωστή Παλαμά;Archiep. Makariou C´ Ave. - Kosti Palama;34,8499286633626;33,5641092586508
20386;Archiep. Makariou C´ Ave. - 2nd Stop;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - 2η Στάση;Archiep. Makariou C´ Ave. - 2nd Stop;34,8639811537269;33,5974203593952
31108;Geroskipou Municipal Stadium 1;Δημοτικό Στάδιο Γεροσκήπου 1;Geroskipou Municipal Stadium 1;34,7449464921308;32,4418929395083
31949;Sea Caves 2;Θαλασσινές Σπηλιές 2;Sea Caves 2;34,8811386834447;32,3343592580738
40325;Ammos Tou Kampouri Beach 2;Παραλία Άμμος του Καμπούρη 2;Ammos Tou Kampouri Beach 2;34,9791072501221;34,0261455000505
555;Spyrou Kyprianou Ave. - Roundabout Metro;Λεωφόρος Σπύρου Κυπριανού - Κομβος Μετρό;Spyrou Kyprianou Ave. - Roundabout Metro;35,125697950573;33,3251490655893
6;Parliament;Βουλή των Αντιπροσώπων;Parliament;35,171910663836;33,3541927349079
30143;Igoum. Leontiou Ave. - Mouttalion;Λεωφ. Ηγουμ. Λεόντιου - Μουτταλιών;Igoum. Leontiou Ave. - Mouttalion;34,8396361260086;32,4390233912776
21921;Georg. Griva Digeni Ave. - 2nd Stop;Λεωφ. Γεώργ. Γρίβα Διγενή - 2η Στάση;Georg. Griva Digeni Ave. - 2nd Stop;34,9867330936939;33,6990685168025
22123;1 Avenue - 3 Avenue 1;1 Λεωφόρος - 3 Λεωφόρος 1;1 Avenue - 3 Avenue 1;35,009673125859;33,6911534504491
40314;Protara - Kavo Gkreko Ave. - 19th Stop;Λεωφ. Πρωταρά - Κάβο Γκρέκο - 19η Στάση;Protara - Kavo Gkreko Ave. - 19th Stop;34,9832500701867;34,0592728892512
815;Prodromou - Solonos;Προδρόμου - Σόλωνος;Prodromou - Solonos;35,1520863222455;33,343281519624
21352;Oil and Gas Storages 1;Διυλιστήρια 1;Oil and Gas Storages 1;34,9503430392395;33,6480086580294
31908;Agios Epifanios Church 1;Εκκλησία Αγίου Επιφανίου 1;Agios Epifanios Church 1;34,9625076363836;32,39758257351
10458;Agios Ioannis High School 1;Γυμνάσιο Αγίου Ιωάννη 1;Agios Ioannis High School 1;34,6826759634598;33,0098905564477
30549;4th Stop Nikokleia;4η Στάση Νικόκλεια;4th Stop Nikokleia;34,7287888893388;32,5741437248286
21703;Panagia Aimatousa 1;Παναγία Αιματούσα 1;Panagia Aimatousa 1;34,9592669356262;33,5636964648547
20579;Filias Ave. - Kyriakou Chatzichristou;Λεωφ. Φιλίας - Κυριάκου Χατζηχρίστου;Filias Ave. - Kyriakou Chatzichristou;34,8593550479974;33,4928457439578
20170;Kofinou Station;Σταθμός Κοφίνου;Kofinou Station;34,826273309476;33,3899202268482
20574;Aglisides - Alethriko Road - 2nd Stop;Δρόμος Αγγλισίδες - Αλεθρικό - 2η Στάση;Aglisides - Alethriko Road - 2nd Stop;34,8628339971958;33,479770907049
2224;Archiep. Makariou C´ - 4th Mitsero;Αρχιεπ. Μακαρίου Γ´ - 4η Μιτσερού;Archiep. Makariou C´ - 4th Mitsero;35,0411045000195;33,1288511371377
30100;Poseidonos Ave. - 9th Stop;Λεωφ. Ποσειδωνος - 9η Στάση;Poseidonos Ave. - 9th Stop;34,7433272232012;32,4310448624992
11759;Afroditis - Kalymnou;Αφροδίτης - Καλύμνου;Afroditis - Kalymnou;34,7184277249646;33,2672578595675
253;Ave. Archiepiskopou Makariou C - Strakka Lake 2;Λεωφ. Αρχιεπισκόπου Μακαρίου Γ - Λίμνη Στράκκα 2;Ave. Archiepiskopou Makariou C - Strakka Lake 2;35,0955708260207;33,2935633794572
1;Dionysios Solomos Square;Πλατεία Διονυσίου Σολωμού;Dionysios Solomos Square;35,1707064870553;33,3589205343724
20460;Anexartisias - 2nd Kornos 1;Ανεξαρτησίας - 2η Κόρνου 1;Anexartisias - 2nd Kornos 1;34,9219761871672;33,3928576083791
10615;Parthenonos - Mpelapais 2;Παρθενώνος - Μπέλαπαϊς 2;Parthenonos - Mpelapais 2;34,6920365660146;32,9521247568781
40086;Strovilia Crossing Point 1;Οδόφραγμα Στροβίλια 1;Strovilia Crossing Point 1;35,0954765908797;33,8992963942237
30190;Elefth. Venizelou Ave. - Eirinis;Λεωφ. Ελευθ. Βενιζέλου - Ειρήνης;Elefth. Venizelou Ave. - Eirinis;34,7829859298893;32,4405875986818
40408;Michail Karaoli - Petraki Giallourou 1;Μιχαήλ Καραολή - Πετράκη Γιάλλουρου 1;Michail Karaoli - Petraki Giallourou 1;35,0398174249568;33,8372022672384
10360;Nikou & Despoinas Pattichi - Vas. Konstantinou 2;Νίκου & Δέσποινας Παττίχη - Βασ. Κωνσταντίνου 2;Nikou & Despoinas Pattichi - Vas. Konstantinou 2;34,6842149398374;33,0291591222144
21342;Touzchane - Sechit Ozat Ali;Τουζχανέ - Σεχίτ Οζάτ Αλή;Touzchane - Sechit Ozat Ali;34,9039902025888;33,6350348650134
42;Florinis - Zidrou;Φλωρίνης - Ζήδρου;Florinis - Zidrou;35,1510945989756;33,302622614461
11780;Kremastis Rodou - Aisopou;Κρεμαστής Ρόδου - Αισώπου;Kremastis Rodou - Aisopou;34,6760197417929;32,8935376829133
5006;Stavrou - Karchidonos;Stavrou - Karchidonos;Stavrou - Karchidonos;35,1350521167978;33,3591042674506
21044;Afstralias Ave. - Omirou;Λεωφ. Αυστραλίας - Ομήρου;Afstralias Ave. - Omirou;34,9294847918064;33,6044971408248
30560;4th Stop Salamiou;4η Στάση Σαλαμιού;4th Stop Salamiou;34,8400817576435;32,6892123595583
21771;Dali Lyceum 2;Λύκειο Δαλίου 2;Dali Lyceum 2;35,0201170272926;33,4288629582485
10150;Dimitri Liperti - Griva Digeni;Δημήτρη Λιπέρτη - Γρίβα Διγενή;Dimitri Liperti - Griva Digeni;34,6828858457582;32,9376107407736
10216;Linopetra High School 2;Γυμνάσιο Λινόπετρας 2;Linopetra High School 2;34,6956166173062;33,0671046528369
2667;Solea Lyceum 1;Λύκειο Σολέας 1;Solea Lyceum 1;35,0446334229037;32,9036754543044
1218;Kykladon 1;Κυκλάδων 1;Kykladon 1;35,1209450843152;33,2899229414951
893;Athinon - Orfeos;Αθηνών - Ορφέως;Athinon - Orfeos;35,1406289166139;33,3452532623202
30016;Ag. Georgios Church - Acheleia 1;Εκκλησία Αγ. Γεωργίου - Αχέλεια 1;Ag. Georgios Church - Acheleia 1;34,7386787516233;32,4847677782398
30003;Waterpark;Υδροπάρκο ;Waterpark;34,7412455534606;32,4410875863875
11823;Dimokratias - Keryneias;Δημοκρατίας - Κερύνειας;Dimokratias - Keryneias;34,7156569273807;33,1022975610151
10667;Miltonos - Tefkrou Anthia 2;Μίλτωνος - Τεύκρου Ανθία 1;Miltonos - Tefkrou Anthia 2;34,6703577805953;33,004999121636
20191;1st Stop Agioi Vavatsinias;1η Στάση Αγίων Βαβατσινιάς;1st Stop Agioi Vavatsinias;34,8789828744469;33,1938702563178
21226;Kellia Village Centre 2;Κέντρο Κελλιών 2;Kellia Village Centre 2;34,9768291872755;33,6234470991943
10758;Agiou Athanasiou - Gianni Ritsou;Αγίου Αθανασίου - Γιάννη Ρίτσου;Agiou Athanasiou - Gianni Ritsou;34,7094444778525;33,0605199917269
40930;New Famagusta Central Bus Station;Νέος Κεντρικός Σταθμός Αμμοχώστου;New Famagusta Central Bus Station;35,0516700214178;33,9720627656782
21931;Dios - Aigialousis;Διός - Αιγιαλούσης;Dios - Aigialousis;34,8493007422974;33,5496005121648
11096;Panagias Eleousas Church 2;Εκκλησία Παναγίας Ελεούσας 2;Panagias Eleousas Church 2;34,8460826500211;32,9115313442624
20570;Anexartisias Ave. - Eirinis Avenue 1;Λεωφ. Ανεξαρτησίας - Λεωφ. Ειρήνης 1;Anexartisias Ave. - Eirinis Avenue 1;34,8656027584722;33,493200295883
82;Ave. Grigori Afxentiou - Nikis;Λεωφ. Γρηγόρη Αυξεντίου - Νίκης;Ave. Grigori Afxentiou - Nikis;35,1711019470217;33,3374094254348
10344;Vasileos Pavlou A´ - Aiginis;Βασιλέως Παύλου Α´ - Αιγίνης;Vasileos Pavlou A´ - Aiginis;34,6669571821565;33,0151386426989
2178;Dali Health Centre;Κέντρο Υγείας Δαλίου;Dali Health Centre;35,013499485427;33,4259677456953
756;Ave. Georgiou Griva Digeni - Archangelou Michail;Λεωφ. Γεωργίου Γρίβα Διγενή - Αρχαγγέλου Μιχαήλ;Ave. Georgiou Griva Digeni - Archangelou Michail;35,1618232326204;33,3374369841471
10612;Tasou Isaak - Lofou 1;Τάσου Ισαάκ - Λόφου 1;Tasou Isaak - Lofou 1;34,6945937050497;32,942962837426
5007;Stavrou - Iosif Hadjiosif;Stavrou - Iosif Hadjiosif;Stavrou - Iosif Hadjiosif;35,1348537739361;33,3590924198788
10241;Kathetos Limaniou - Fragklinou Rousvelt 2;Κάθετος Λιμανιού - Φραγκλίνου Ρούσβελτ 2;Kathetos Limaniou - Fragklinou Rousvelt 2;34,6592026213638;32,9958528130199
30046;Archiep. Makariou C` Ave. - Ag. Sergiou 2;Λεωφ. Αρχιεπ. Μακαρίου Γ` - Σημαδιακού;Archiep. Makariou C` Ave. - Ag. Sergiou 2;34,7496650436112;32,4686174095776
21102;Agias Sofias Ave. - Konstantinou Davaki 1;Λεωφ. Αγίας Σοφίας - Κωνσταντίνου Δαβάκη 1;Agias Sofias Ave. - Konstantinou Davaki 1;34,9487742361733;33,5950997906306
30062;Coral Bay;Κόλπος Κοραλλίων;Coral Bay;34,8582765056372;32,3606891964891
662;Ave. Salaminos - Anoigma Kolokasi 2;Λεωφ. Σαλαμίνος - Άνοιγμα Κολοκάση 2;Ave. Salaminos - Anoigma Kolokasi 2;35,1710398246555;33,3709907006317
21553;Ammochostou Ave. - Dafnis;Λεωφ. Αμμοχώστου - Δάφνης;Ammochostou Ave. - Dafnis;34,9555679119241;33,6523431769861
20653;Avdellero Community Board 1;Κοινοτικό Συμβούλιο Αβδελλερού 1;Avdellero Community Board 1;35,0098458778546;33,5693149275722
22090;Agriniou - Kavalas;Αγρινίου - Καβάλας;Agriniou - Kavalas;34,9268782372968;33,6135983388953
40203;Protara - Kavo Gkreko Ave. - 10th Stop;Λεωφ. Πρωταρά - Κάβο Γκρέκο - 10η Στάση;Protara - Kavo Gkreko Ave. - 10th Stop;35,0211153390735;34,0411823632523
40909;Konnou - Iras 2;Κόννου - Ήρας 2;Konnou - Iras 2;34,9935092581186;34,0677434862426
1060;Antistaseos - Dimokratias;Αντιστάσεως - Δημοκρατίας;Antistaseos - Dimokratias;35,1130077096223;33,3875282612842
20133;2nd Stop Tochni;2η Στάση Τόχνης;2nd Stop Tochni;34,7874467321399;33,3275541328072
30301;Nik. Nikolaidi Ave. - Vasileos Georgiou;Λεωφ. Νικ. Νικολαΐδη - Βασιλέως Γεωργίου;Nik. Nikolaidi Ave. - Vasileos Georgiou;34,7774872148762;32,4293678308319
1022;Enotitos - Mpelapais;Ενότητος - Μπέλαπαϊς;Enotitos - Mpelapais;35,1778827607552;33,3913832386274
10538;1 Apriliou - Aimiliou Zola 2;1 Απριλίου - Αιμιλίου Ζολά 2;1 Apriliou - Aimiliou Zola 2;34,7208929471456;33,017190833824
4077;Analiontas Square 2;Πλατεία Αναλιόντα 2;Analiontas Square 2;35,0064055157197;33,2906470897218
21833;Anglisides - Menogeia Road - 2nd Stop;Δρόμος Μενόγεια - Αγγλισίδες - 2η Στάση;Anglisides - Menogeia Road - 2nd Stop;34,8466193274217;33,4395007361835
10863;Voltairou - Ampelakion 1;Βολταίρου - Αμπελακίων 1;Voltairou - Ampelakion 1;34,7003259583129;33,0917090578674
229;Ave. Strovolou - Lakatameia Roundabout  2;Λεωφ. Στροβόλου - Κόμβος Λακατάμειας 2;Ave. Strovolou - Lakatameia Roundabout  2;35,1277745312816;33,3241695029266
21143;Ammochostou Ave. - Athinon 1;Λεωφ. Αμμοχώστου - Αθηνών 1;Ammochostou Ave. - Athinon 1;34,9587872927012;33,6556545787598
22176;Kofinou - Ag. Theodoros Road - 2nd Stop;Δρόμος Κοφίνου - Άγ. Θεόδωρος - 2η Στάση;Kofinou - Ag. Theodoros Road - 2nd Stop;34,8212313879909;33,375932610825
30238;Archiepiskopou Makariou C' Ave. - 3rd Stop;Λεωφ. Αρχιεπισκόπου Μακαρίου Γ' - 3η Στάση;Archiepiskopou Makariou C' Ave. - 3rd Stop;34,8129266931549;32,4105254191092
2814;Grigori Afxentiou - 1st Akaki 1;Γρηγόρη Αυξεντίου - 1η Ακακίου 1;Grigori Afxentiou - 1st Akaki 1;35,1373132505751;33,1496394236662
21199;Ag. Panteleimonas Old Church 2;Παλιά Εκκλησία Αγ. Παντελεήμονα 2;Ag. Panteleimonas Old Church 2;34,8668084981547;33,5890273309408
22188;Mosfiloti - Sia Road - 1st Stop;Δρόμος Μοσφιλωτή - Σια - 1η Στάση;Mosfiloti - Sia Road - 1st Stop;34,9457795586781;33,415366710196
21066;Nikou kai Despoinas Pattichi Ave. - I. Kondylaki;Λεωφ. Νίκου και Δέσποινας Παττίχη - Ι. Κονδυλάκη;Nikou kai Despoinas Pattichi Ave. - I. Kondylaki;34,9166611267941;33,6046877386619
30174;Kosta Karnavalou - Dimostheni Georgiou;Κώστα Καρνάβαλου - Δημοσθένη Γεωργίου;Kosta Karnavalou - Dimostheni Georgiou;34,8143084982969;32,4575093697614
40069;Modestou Panteli - Dionysiou Solomou 2;Μόδεστου Παντελή - Διονυσίου Σολωμού 2;Modestou Panteli - Dionysiou Solomou 2;35,0118637655145;33,8941935136899
1215;Ave. Athalassas - Archiepiskopou Makariou C;Λεωφ. Αθαλάσσας - Αρχιεπισκόπου Μακαρίου Γ;Ave. Athalassas - Archiepiskopou Makariou C;35,1163818789442;33,4195120054742
406;Ippokratous - Kallipoleos;Ιπποκράτους - Καλλιπόλεως;Ippokratous - Kallipoleos;35,1130190873236;33,3253949827653
11612;Theodorou Kolokotroni - 5th Pissouri 1;Θεόδωρου Κολοκοτρώνη - 5η Πισσουρίου 1;Theodorou Kolokotroni - 5th Pissouri 1;34,6593232575178;32,6974300313084
154;Archangelou Michail - Agiou Alexiou;Αρχαγγέλου Μιχαήλ - Αγίου Αλεξίου;Archangelou Michail - Agiou Alexiou;35,1454886437929;33,3225381212525
2455;Archiepiskopou Makariou C - Spyrou Kyprianou;Αρχιεπισκόπου Μακαρίου Γ - Σπύρου Κυπριανού;Archiepiskopou Makariou C - Spyrou Kyprianou;35,0743185675831;33,2485269966569
20534;Archiep. Makariou C´ Ave. - Solomou Solomou;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Σολωμού Σολωμού;Archiep. Makariou C´ Ave. - Solomou Solomou;34,8541426869154;33,4583124292326
40288;Giorki Papadopoulou - Meg. Alexandrou;Γιωρκή Παπαδοπούλου - Μεγ. Αλεξάνδρου;Giorki Papadopoulou - Meg. Alexandrou;35,0528877624669;33,9953563392032
81;Arxaggelou Mixail;Ναυαρίνου - Νικολάου Σαριπόλου;Navarinou - Nikolaou Saripolou;35,1711897889113;33,3631615372237
10016;Christodoulou Chatzipavlou - Zinas Kanther;Χριστοδούλου Χατζηπαύλου - Ζήνας Κανθερ;Christodoulou Chatzipavlou - Zinas Kanther;34,6781568924941;33,0506290361378
10469;Apostolou Varnava - Romis;Αποστόλου Βαρνάβα - Ρώμης;Apostolou Varnava - Romis;34,6823589017188;33,0211565399656
167;Kykladon - Aigaiou;Κυκλάδων - Αιγαίου;Kykladon - Aigaiou;35,1182792295112;33,2885636364596
11767;Kyprou - Ammochostou 2;Κύπρου - Αμμοχώστου 2;Kyprou - Ammochostou 2;34,6927471746892;32,9155707213527
436;Lemesou Ave. - Melkonian;Λεωφόρος Λεμεσου - Μελκονιάν;Lemesou Ave. - Melkonian;35,1513172204667;33,3746120178924
30118;Christou Kkeli Ave. - Iakovou Patatsou;Λεωφ. Χρίστου Κκέλη - Ιακώβου Πατάτσου;Christou Kkeli Ave. - Iakovou Patatsou;34,7983149415075;32,4173306066389
5070;Leoforos Ammochostou - Larnakos;Leoforos Ammochostou - Larnakos;Leoforos Ammochostou - Larnakos;35,1576919775665;33,3973692743448
22209;Mall Metropolis;Μall Μετρόπολης;Mall Metropolis;34,924193545739;33,6077209580138
20280;Artemidos Ave. - Okkoular 2;Λεωφ. Αρτέμιδος - Οκκουλάρ 2;Artemidos Ave. - Okkoular 2;34,9082938820796;33,6293759375634
20158;1st Stop Melini;1η Στάση Μελίνης;1st Stop Melini;34,8663135211731;33,155984924904
10070;28 Oktovriou - Zoo;28 Οκτωβρίου - Ζωολογικός Κήπος;28 Oktovriou - Zoo;34,6816446556904;33,055609124882
1002;Ave. Ammochostou - Semelis;Λεωφ. Αμμοχώστου - Σεμέλης;Ave. Ammochostou - Semelis;35,1690156471455;33,3979294927784
2154;Agios Epifanios Church 1;Εκκλησία Αγίου Επιφανίου 1;Agios Epifanios Church 1;34,9956162505659;33,4657512477914
21898;Agia Thekla Church 1;Εκκλησία Αγίας Θέκλας 1;Agia Thekla Church 1;34,935108633895;33,6246970708346
912;Dimokratias - Iroon 2;Δημοκρατίας - Ηρώων;Dimokratias - Iroon 2;35,1316909991668;33,3673655989942
21157;Michail Karaoli - 25 Martiou;Μιχαήλ Καραολή - 25 Μαρτίου;Michail Karaoli - 25 Martiou;34,9764993181115;33,6552698566124
10887;Anti Filita - Meletiou Metaxaki 1;Άντη Φιλίτα - Μελετίου Μεταξάκη 1;Anti Filita - Meletiou Metaxaki 1;34,6952153087935;33,0583696305696
31531;Pafos General Hospital 2;Γενικό Νοσοκομείο Πάφου 2;Pafos General Hospital 2;34,7886122812177;32,4443862103678
22173;Vasiliko - Zygi Road - 2nd Stop;Δρόμος Βασιλικό - Ζύγι - 2η Στάση;Vasiliko - Zygi Road - 2nd Stop;34,7258363537642;33,3211944136839
30285;Andrea Chatzitheori - 3rd Stop;Ανδρέα Χατζηθεωρή - 3η Στάση;Andrea Chatzitheori - 3rd Stop;34,7968239613047;32,4803725575943
21852;Lefkosias Ave. - Appidakiou;Λεωφ. Λευκωσία - Αππιδακίου;Lefkosias Ave. - Appidakiou;34,944203932464;33,4573674391526
10838;Petraki Giallourou - Keryneias;Πετράκη Γιάλλουρου - Κερύνειας;Petraki Giallourou - Keryneias;34,7168727079103;33,1042211919753
21085;Athinagorou;Αθηναγόρου;Athinagorou;34,9522804523614;33,5935699252745
24;Agios Dometios Roadblock 2;Οδόφραγμα Αγίου Δομετίου 2;Agios Dometios Roadblock 2;35,1788767542606;33,3234387387748
